공고번호,축종,품종,털색,성별,중성화_여부,특징,접수일시,구조사유,발생장소,공고기간,관할보호센터명,보호장소,전화번호,관할기관,담당자,연락처,특이사항,url,url2
경남-밀양-2022-00960,개,믹스견,연한 회갈색,수컷,아니오,순하게 생긴 귀여운 강아지,2022-06-22,,산내,2022-06-22 ~ 2022-07-04 ,밀양시동물보호센터 ,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍)   ,010-5656-6665 ,경상남도 밀양시  ,밀양시 ,055-359-7186, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/20220622230649_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/20220622230649.jpg
경남-밀양-2022-00959,개,믹스견,회색,암컷,아니오,귀여운 털옷이 매력인 순하고 예쁜 아이,2022-06-22,,교동,2022-06-22 ~ 2022-07-04 ,밀양시동물보호센터 ,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍)   ,010-5656-6665 ,경상남도 밀양시  ,밀양시 ,055-359-7186, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/20220622230695_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/20220622230695.jpg
경남-밀양-2022-00958,개,믹스견,파티,수컷,아니오,순하고 귀여운 아이,2022-06-22,,산내,2022-06-22 ~ 2022-07-04 ,밀양시동물보호센터 ,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍)   ,010-5656-6665 ,경상남도 밀양시  ,밀양시 ,055-359-7186, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206222306583_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206222306583.jpg
경남-밀양-2022-00957,개,믹스견,화이트,암컷,아니오,눈이 너무 선하게 생긴 아이,2022-06-22,,산내,2022-06-22 ~ 2022-07-04 ,밀양시동물보호센터 ,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍)   ,010-5656-6665 ,경상남도 밀양시  ,밀양시 ,055-359-7186, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206222306122_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206222306122.jpg
경남-밀양-2022-00956,개,믹스견,호피,암컷,아니오,호피무늬에 흰양말이 귀여운 강아지,2022-06-22,,하남,2022-06-22 ~ 2022-07-04 ,밀양시동물보호센터 ,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍)   ,010-5656-6665 ,경상남도 밀양시  ,밀양시 ,055-359-7186, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206222306886_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206222306886.jpg
경남-밀양-2022-00955,개,믹스견,파티,암컷,아니오,사람을 좋아하고 순한 아이,2022-06-22,,하남,2022-06-22 ~ 2022-07-04 ,밀양시동물보호센터 ,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍)   ,010-5656-6665 ,경상남도 밀양시  ,밀양시 ,055-359-7186, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206222306881_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206222306881.jpg
경남-밀양-2022-00954,개,믹스견,파티,암컷,아니오,순하고 부스스한 털이 귀여운 아이,2022-06-22,,무안,2022-06-22 ~ 2022-07-04 ,밀양시동물보호센터 ,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍)   ,010-5656-6665 ,경상남도 밀양시  ,밀양시 ,055-359-7186, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206222306171_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206222306171.jpg
경남-밀양-2022-00953,개,웰시 코기 펨브로크,백색&연갈색,암컷,아니오,하네스 착용/ 사람을 좋아함,2022-06-22,,허넘,2022-06-22 ~ 2022-07-04 ,밀양시동물보호센터 ,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍)   ,010-5656-6665 ,경상남도 밀양시  ,밀양시 ,055-359-7186, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206222306627[1]_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206222306627[1].jpg
경남-밀양-2022-00951,개,믹스견,블랙,암컷,아니오,쫑긋한 귀가 예쁘고 순한 아이,2022-06-22,,하남,2022-06-22 ~ 2022-07-04 ,밀양시동물보호센터 ,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍)   ,010-5656-6665 ,경상남도 밀양시  ,밀양시 ,055-359-7186, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206222306503_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206222306503.jpg
경남-밀양-2022-00949,개,믹스견,파티,수컷,아니오,순하고 눈이 너무 예쁜 아이,2022-06-22,,상남,2022-06-22 ~ 2022-07-04 ,밀양시동물보호센터 ,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍)   ,010-5656-6665 ,경상남도 밀양시  ,밀양시 ,055-359-7186, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206222306627_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206222306627.jpg
경남-밀양-2022-00947,개,믹스견,파티,암컷,아니오,눈썹이 있는 것 처럼 보이는게 매력인 바둑이,2022-06-22,,가곡동,2022-06-22 ~ 2022-07-04 ,밀양시동물보호센터 ,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍)   ,010-5656-6665 ,경상남도 밀양시  ,밀양시 ,055-359-7186, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206222306158_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206222306158.jpg
경남-밀양-2022-00946,개,믹스견,화이트,암컷,아니오,"눈,코가 엄청 크고 귀여운 아이",2022-06-22,,삼랑진,2022-06-22 ~ 2022-07-04 ,밀양시동물보호센터 ,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍)   ,010-5656-6665 ,경상남도 밀양시  ,밀양시 ,055-359-7186, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206222306659_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206222306659.jpg
경남-밀양-2022-00945,개,믹스견,파티,암컷,아니오,정수리 점이 매력인 귀여운 바둑이,2022-06-22,,상남,2022-06-22 ~ 2022-07-04 ,밀양시동물보호센터 ,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍)   ,010-5656-6665 ,경상남도 밀양시  ,밀양시 ,055-359-7186, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206222306188_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206222306188.jpg
경남-밀양-2022-00944,개,믹스견,연갈색,암컷,아니오,까만콩 3개 있는것 같이 눈코가 이쁜 강아지,2022-06-22,,삼랑진,2022-06-22 ~ 2022-07-04 ,밀양시동물보호센터 ,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍)   ,010-5656-6665 ,경상남도 밀양시  ,밀양시 ,055-359-7186, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206222306712_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206222306712.jpg
경남-밀양-2022-00941,개,믹스견,화이트,암컷,아니오,수로에 버려진아이 구조/ 너무 귀엽고 순한 강아지,2022-06-22,,상남,2022-06-22 ~ 2022-07-04 ,밀양시동물보호센터 ,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍)   ,010-5656-6665 ,경상남도 밀양시  ,밀양시 ,055-359-7186, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206222306587_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206222306587.jpg
경남-진주-2022-00375,개,푸들,갈색,수컷,아니오,순함 사람 좋아함,2022-06-22,,진주시 진양호로 253번길 8-12,2022-06-22 ~ 2022-07-04 ,진주시유기동물보호소 ,"경상남도 진주시 집현면 신당길207번길 22 (집현면, 지역농업개발시설)   ",055-749-6134 ,경상남도 진주시  ,진주시청 ,055-749-6204, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206221306645_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206221306645.jpg
경남-진주-2022-00374,개,믹스견,검정색+회색,수컷,아니오,순함 사람 잘 따름,2022-06-22,,진주시 문산읍 삼곡리,2022-06-22 ~ 2022-07-04 ,진주시유기동물보호소 ,"경상남도 진주시 집현면 신당길207번길 22 (집현면, 지역농업개발시설)   ",055-749-6134 ,경상남도 진주시  ,진주시청 ,055-749-6204, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206221306612_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206221306612.jpg
경남-진주-2022-00373,개,믹스견,갈색+흰색,수컷,아니오,순함 1개월,2022-06-22,,진주시 진성면 동산리,2022-06-22 ~ 2022-07-04 ,진주시유기동물보호소 ,"경상남도 진주시 집현면 신당길207번길 22 (집현면, 지역농업개발시설)   ",055-749-6134 ,경상남도 진주시  ,진주시청 ,055-749-6204, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206221006670_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206221006670.jpg
경남-진주-2022-00372,개,믹스견,갈색+흰색+검정색,수컷,아니오,순함 1개월,2022-06-22,,진주시 진성면 동산리,2022-06-22 ~ 2022-07-04 ,진주시유기동물보호소 ,"경상남도 진주시 집현면 신당길207번길 22 (집현면, 지역농업개발시설)   ",055-749-6134 ,경상남도 진주시  ,진주시청 ,055-749-6204, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206221006561_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206221006561.jpg
경남-진주-2022-00371,개,믹스견,갈색+흰색+검정색,암컷,아니오,순함 1개월,2022-06-22,,진주시 진성면 동산리,2022-06-22 ~ 2022-07-04 ,진주시유기동물보호소 ,"경상남도 진주시 집현면 신당길207번길 22 (집현면, 지역농업개발시설)   ",055-749-6134 ,경상남도 진주시  ,진주시청 ,055-749-6204, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206221006679_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206221006679.jpg
경북-칠곡-2022-00185,개,보더 콜리,흰색 검은색,수컷,아니오,차길에목줄없이돌아다님흰양말꼬리끝흰색,2022-06-22,,석적읍포남리호이영화관앞,2022-06-22 ~ 2022-06-30 ,칠곡유기동물보호센터 ,경상북도 칠곡군 석적읍 포망로 341 (석적읍)   ,054-973-5710 ,경상북도 칠곡군  ,동물보호담당 ,054-979-6493, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206221306332_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206221306332.jpg
경북-성주-2022-00253,개,푸들,갈색,수컷,예,"사람을 좋아하고 개,고양이 무서워함 다견가정은 입양불가할듯",2022-06-22,수상한 차가 나타나더니 개만버리고 도망감,성주군 수륜면 송계리 대성로 1115-77 송계저수지,2022-06-22 ~ 2022-06-29 ,성주유기동물보호센터 ,경상북도 성주군 선남면 선노로 522 (선남면)   ,010-2949-6699 ,경상북도 성주군  ,박귀 ,054-930-6684, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206221506607_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206221506607.jpg
경북-영덕-2022-00175,개,믹스견,노랑 .흰색,수컷,아니오,온순하나겁이많음,2022-06-22,유기견 신고,영덕읍 덕곡천길34 한동맘애듬 부근,2022-06-22 ~ 2022-07-04 ,영덕유기동물보호센터 ,경상북도 영덕군 영덕읍 구미2길 14-1 (영덕읍)  영덕군유기동물보호센터 ,054-730-6286 ,경상북도 영덕군  ,최부학 ,054-730-6286, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/20220622170658_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/20220622170658.jpg
경북-영덕-2022-00174,개,믹스견,"회색,흰색",수컷,아니오,온순하나 겁이 많음,2022-06-22,유기견 신고,영덕읍 덕곡천길34 한동맘애듬 부근,2022-06-22 ~ 2022-07-04 ,영덕유기동물보호센터 ,경상북도 영덕군 영덕읍 구미2길 14-1 (영덕읍)  영덕군유기동물보호센터 ,054-730-6286 ,경상북도 영덕군  ,최부학 ,054-730-6286, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/20220622170627_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/20220622170627.jpg
경북-영덕-2022-00173,개,믹스견,회색.흰색,암컷,아니오,온순하나겁이많음,2022-06-22,유기견 신고,영덕읍 덕곡천길34 한동맘애듬 부근,2022-06-22 ~ 2022-07-04 ,영덕유기동물보호센터 ,경상북도 영덕군 영덕읍 구미2길 14-1 (영덕읍)  영덕군유기동물보호센터 ,054-730-6286 ,경상북도 영덕군  ,최부학 ,054-730-6286, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206221706368_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206221706368.jpg
경북-영덕-2022-00172,개,믹스견,검정,암컷,아니오,온순하나 겁이 많음,2022-06-22,유기견 신고,영덕읍 덕곡천길34 한동맘애듬 부근,2022-06-22 ~ 2022-07-04 ,영덕유기동물보호센터 ,경상북도 영덕군 영덕읍 구미2길 14-1 (영덕읍)  영덕군유기동물보호센터 ,054-730-6286 ,경상북도 영덕군  ,최부학 ,054-730-6286, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206221706272_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206221706272.jpg
경북-영덕-2022-00171,개,믹스견,검정,수컷,아니오,온순하나 겁이 많음,2022-06-22,유기견 신고,영덕읍 덕곡천길34 한동맘애듬 부근,2022-06-22 ~ 2022-07-04 ,영덕유기동물보호센터 ,경상북도 영덕군 영덕읍 구미2길 14-1 (영덕읍)  영덕군유기동물보호센터 ,054-730-6286 ,경상북도 영덕군  ,최부학 ,054-730-6286, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206221706714_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206221706714.jpg
경북-문경-2022-00221,개,믹스견,검정,암컷,아니오,앙칼지고 피부로 털어 많이 없음,2022-06-22,,우지동네,2022-06-22 ~ 2022-06-29 ,종합가축병원 ,경상북도 문경시 중앙로 170 (흥덕동)  종합가축병원 ,054-552-2233 ,경상북도 문경시  ,문경시 유통축산과 ,054-550-6282, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206221606673_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206221606673.jpg
경북-문경-2022-00220,개,믹스견,황색,암컷,아니오,목줄이 없으나 순함,2022-06-22,,신기성당인근,2022-06-22 ~ 2022-06-29 ,종합가축병원 ,경상북도 문경시 중앙로 170 (흥덕동)  종합가축병원 ,054-552-2233 ,경상북도 문경시  ,문경시 유통축산과 ,054-550-6282, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206220906681_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206220906681.jpg
경북-김천-2022-00183,개,웰시 코기 펨브로크,"흰색,갈색",수컷,예,"중성화, 사회성결여, 공격성있음",2022-06-22,,어모면 은기길,2022-06-22 ~ 2022-07-04 ,김천시 동물보호센터 ,경상북도 김천시 조마로 2128 (양천동)   ,010-3477-7771 ,경상북도 김천시  ,김천시 신동우 ,054-421-2518, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206221506543_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206221506543.jpg
경북-포항-2022-00588,개,폼피츠,아이보리,암컷,아니오,"나무에묶여있었음,아가들과함께유기,머즐많이까짐,애교넘치는사랑둥이(버린이는양심의가책을느끼기는할까?)",2022-06-22,,경상북도 포항시 남구 오천읍 세계길 5 오천읍행정복지센터,2022-06-22 ~ 2022-07-02 ,영일동물플러스 ,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍)   ,054-262-8295 ,경상북도 포항시  ,이형석 ,054-270-3368, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206221306138_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206221306138.jpg
경북-포항-2022-00587,개,폼피츠,황백흑,암컷,아니오,"포실포실아가,한쪽 눈에만 포인트무늬,박스에 유기,엄마랑 자매같이 입소,1.2개월,아기용사료먹음,성격좋음",2022-06-22,,경상북도 포항시 남구 오천읍 세계길 5 오천읍행정복지센터,2022-06-22 ~ 2022-07-02 ,영일동물플러스 ,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍)   ,054-262-8295 ,경상북도 포항시  ,이형석 ,054-270-3368, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206221306488_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206221306488.jpg
경북-포항-2022-00586,개,폼피츠,흑백,암컷,아니오,"포실포실 블랙아가,박스에 유기,엄마랑 자매같이 입소,1.2개월,아기용사료먹음,성격좋음",2022-06-22,,경상북도 포항시 남구 오천읍 세계길 5 오천읍행정복지센터,2022-06-22 ~ 2022-07-02 ,영일동물플러스 ,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍)   ,054-262-8295 ,경상북도 포항시  ,이형석 ,054-270-3368, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206221306980_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206221306980.jpg
