공고번호,축종,품종,털색,성별,중성화_여부,특징,접수일시,구조사유,발생장소,공고기간,관할보호센터명,보호장소,전화번호,관할기관,담당자,연락처,특이사항,url,url2
전북-전주-2022-00769,고양이,한국 고양이,흰색검정,암컷,아니오,포유중,2022-06-23,,평화광신프로그레스아파트,2022-06-23 ~ 2022-07-04 ,동부동물병원 ,전라북도 전주시 완산구 경원동1가  3-10 ,063-231-2455 ,전라북도 전주시  ,김상찬 ,063-281-5049, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206231206731_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206231206731.jpg
전북-전주-2022-00768,고양이,한국 고양이,노랑,암컷,아니오,"저체온,심한탈수",2022-06-23,,완산구 교동 945,2022-06-23 ~ 2022-07-04 ,늘푸른동물병원 ,"전라북도 전주시 완산구 다가동3가 충경로 11 (다가동3가, 늘푸른동물병원)   ",063-281-0075 ,전라북도 전주시  ,김상찬 ,063-281-5049, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206231106593_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206231106593.jpg
충남-당진-2022-00279,고양이,한국 고양이,"흰,검,갈",암컷,아니오,"3개월, 범백 양성",2022-06-23,,당진시 고대면 선동선길 37-4,2022-06-23 ~ 2022-07-04 ,당진시동물보호소 ,충청남도 당진시 고대면 연동로 30-6 (고대면)   ,041-356-8210 ,충청남도 당진시  ,당진시 ,041-350-4253, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206231606628_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206231606628.jpg
충남-당진-2022-00278,고양이,한국 고양이,"검,흰,갈",수컷,아니오,"3개월,교통사고로 인하여 왼쪽 앞발 오른쪽 뒷다리 골절 추정,턱 상처",2022-06-23,,당진시 기지시 스타벅스 인근,2022-06-23 ~ 2022-07-04 ,당진시동물보호소 ,충청남도 당진시 고대면 연동로 30-6 (고대면)   ,041-356-8210 ,충청남도 당진시  ,당진시 ,041-350-4253, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206231606728_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206231606728.jpg
충남-천안-2022-00556,고양이,한국 고양이,삼색이,암컷,아니오,40일령 끈끈이 붙은 상태로 구조.식용유 묻은 상태로 구조,2022-06-23,,천안시 서북구 천안천4길50-20 천안차량,2022-06-23 ~ 2022-07-04 ,유실유기동물보호소 ,충청남도 천안시 동남구 충절로 437 (삼룡동)   ,010-5913-5119 ,충청남도 천안시  ,이성일 ,041-521-5735, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206231306369_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206231306369.jpg
충북-청주-2022-00655,고양이,믹스묘,회색,수컷,아니오,수유가 필요한 수유묘 (입양 전제 임보 또는 수유 봉사 신청 가능),2022-06-23,,봉명동 직지시장 도로변,2022-06-23 ~ 2022-07-04 ,반려동물보호센터 ,충청북도 청주시 흥덕구 강내면 서부로 411-55 (강내면)   ,043-201-2298 ,충청북도 청주시  ,정동복 ,043-201-2296, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206231806378_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206231806378.jpg
충북-단양-2022-00139,고양이,한국 고양이,삼색이,암컷,아니오,어린 고양이,2022-06-23,어미를 잃고 돌아다니는 것을 주민이 신고하여 포획,적성면 상리,2022-06-23 ~ 2022-07-04 ,단양군유기동물보호소 ,충청북도 단양군 매포읍 우덕리  910번지 ,043-420-2746 ,충청북도 단양군  ,단양군 ,043-420-2743, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206231506264[1]_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206231506264[1].jpg
충북-영동-2022-00077,고양이,한국 고양이,황색,암컷,미상,야생고양이,2022-06-23,,상촌면 고자리길,2022-06-23 ~ 2022-07-04 ,최종주동물병원 ,"충청북도 영동군 영동읍 계산로 54 (영동읍, 최종주동물병원)   ",043-744-4209 ,충청북도 영동군  ,영동군 동물보호담당 ,043-740-3443, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206231606114_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206231606114.jpg
강원-정선-2022-00342,고양이,믹스묘,흰연갈색,암컷,미상,40~50일령,2022-06-23,,정선가축병원 앞,2022-06-23 ~ 2022-06-30 ,정선가축병원 ,강원도 정선군 정선읍 정선로 1321 (정선읍)   ,033-563-0198 ,강원도 정선군  ,안은미 ,033-560-2446, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206231306443_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206231306443.jpg
강원-정선-2022-00341,고양이,믹스묘,흰검정,암컷,미상,40~50일령,2022-06-23,,정선가축병원 앞,2022-06-23 ~ 2022-06-30 ,정선가축병원 ,강원도 정선군 정선읍 정선로 1321 (정선읍)   ,033-563-0198 ,강원도 정선군  ,안은미 ,033-560-2446, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206231306171_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206231306171.jpg
강원-영월-2022-00071,고양이,한국 고양이,검정,미상,아니오,오른쪽 눈 부상,2022-06-23,,쌍용중학교,2022-06-23 ~ 2022-07-04 ,영월군위탁동물보호소 ,강원도 영월군 영월읍 덕포우회길 329   ,033-370-2392 ,강원도 영월군  ,가축방역 ,033-370-1613, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206231006309_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206231006309.png
강원-횡성-2022-00162,고양이,한국 고양이,"흰색, 갈색, 검정",수컷,아니오,2개월령 추정. 어미를 잃은 새끼고양이,2022-06-23,,갑천면 갑천로10번길 190,2022-06-23 ~ 2022-07-04 ,횡성유기동물보호센터 ,강원도 원주시 호저면 칠봉로 110-6   ,033-731-1119 ,강원도 횡성군  ,횡성군 ,033-340-2395, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206231406182_s[1].jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206231406182.jpeg
강원-횡성-2022-00161,고양이,한국 고양이,연갈색,수컷,아니오,2개월령 추정. 어미를 잃은 새끼고양이,2022-06-23,,갑천면 갑천로10번길 190,2022-06-23 ~ 2022-07-04 ,횡성유기동물보호센터 ,강원도 원주시 호저면 칠봉로 110-6   ,033-731-1119 ,강원도 횡성군  ,횡성군 ,033-340-2395, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206231406490_s[1].jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206231406490.jpeg
강원-속초-2022-00128,고양이,한국 고양이,검/흰,수컷,아니오,허피스감염,2022-06-23,,청호동 아이파크 근처,2022-06-23 ~ 2022-07-04 ,속초시유기동물보호소 ,강원도 속초시 하도문길 103 (대포동)   ,033-636-2519 ,강원도 속초시  ,최화진 ,033-639-2583, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206231506239_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206231506239.jpg
경기-여주-2022-00347,고양이,한국 고양이,검정색,수컷,아니오,"눈이 좋지않음, 매우야윔",2022-06-23,구조,상동 청심로,2022-06-23 ~ 2022-07-04 ,위더스 동물보호센터 ,경기도 여주시 능서면 능서공원길 34 (능서면)   ,031-882-4381 ,경기도 여주시  ,이유정 ,031-887-3202, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206231706928_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206231706928.jpg
경기-여주-2022-00346,고양이,한국 고양이,"검정색, 흰색",암컷,아니오,"눈이 좋지않음, 매우야윔",2022-06-23,구조,상동 청심로,2022-06-23 ~ 2022-07-04 ,위더스 동물보호센터 ,경기도 여주시 능서면 능서공원길 34 (능서면)   ,031-882-4381 ,경기도 여주시  ,이유정 ,031-887-3202, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206231706826_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206231706826.jpg
경기-여주-2022-00345,고양이,한국 고양이,"검정색, 흰색",암컷,아니오,"눈이 좋지않음, 매우야윔",2022-06-23,구조,상동 청심로,2022-06-23 ~ 2022-07-04 ,위더스 동물보호센터 ,경기도 여주시 능서면 능서공원길 34 (능서면)   ,031-882-4381 ,경기도 여주시  ,이유정 ,031-887-3202, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206231706199_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206231706199.jpg
경기-여주-2022-00344,고양이,한국 고양이,"흰색, 검정색",수컷,아니오,"눈이 좋지않음, 매우야윔, 몸을 잘 가누지 못함",2022-06-23,구조,상동 청심로,2022-06-23 ~ 2022-07-04 ,위더스 동물보호센터 ,경기도 여주시 능서면 능서공원길 34 (능서면)   ,031-882-4381 ,경기도 여주시  ,이유정 ,031-887-3202, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206231706822_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206231706822.jpg
경기-여주-2022-00343,고양이,한국 고양이,"흰색, 검정색",암컷,아니오,"눈이 좋지않음, 매우야윔",2022-06-23,구조,상동 청심로,2022-06-23 ~ 2022-07-04 ,위더스 동물보호센터 ,경기도 여주시 능서면 능서공원길 34 (능서면)   ,031-882-4381 ,경기도 여주시  ,이유정 ,031-887-3202, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206231706132_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206231706132.jpg
경기-여주-2022-00341,고양이,한국 고양이,"노란색, 흰색",암컷,아니오,매우야윔,2022-06-23,구조,세종대왕면 신지리,2022-06-23 ~ 2022-07-04 ,위더스 동물보호센터 ,경기도 여주시 능서면 능서공원길 34 (능서면)   ,031-882-4381 ,경기도 여주시  ,이유정 ,031-887-3202, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206231706995_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206231706995.jpg
경기-광주-2022-00436,고양이,한국 고양이,노랑색,수컷,아니오,"6-88, 3일령 젖먹이, 저체온, 식욕 조금 있음",2022-06-23,,광주시 곤지암읍 신대길 일대,2022-06-23 ~ 2022-07-04 ,광주TNR동물병원송정 ,경기도 광주시 경안천로 144 (송정동)  1층 ,031-798-7583 ,경기도 광주시  ,동물보호팀 ,031-760-4419, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206231706345_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206231706345.jpg
경기-광주-2022-00435,고양이,한국 고양이,노랑색,암컷,아니오,"6-87, 3일령 젖먹이, 저체온, 식욕없음, 기력없음",2022-06-23,,광주시 곤지암읍 신대길 일대,2022-06-23 ~ 2022-07-04 ,광주TNR동물병원송정 ,경기도 광주시 경안천로 144 (송정동)  1층 ,031-798-7583 ,경기도 광주시  ,동물보호팀 ,031-760-4419, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206231706328_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206231706328.jpg
경기-광주-2022-00434,고양이,한국 고양이,노랑색,암컷,아니오,"6-86, 3일령 젖먹이, 저체온, 식욕없음, 기력없음",2022-06-23,,광주시 곤지암읍 신대길 일대,2022-06-23 ~ 2022-07-04 ,광주TNR동물병원송정 ,경기도 광주시 경안천로 144 (송정동)  1층 ,031-798-7583 ,경기도 광주시  ,동물보호팀 ,031-760-4419, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206231606576_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206231606576.jpg
경기-화성-2022-00681,고양이,페르시안,흰색,미상,미상,"가방에 유기된 고양이, 흰색 페르시안, 사람손 탐",2022-06-23,,정남면 만년로771,2022-06-23 ~ 2022-07-04 ,남양동물보호센터 ,경기도 화성시 남양읍 화성로 1483-27 (남양읍)   ,031-356-2281 ,경기도 화성시  ,반려가족팀 ,031-5189-6686, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206231006287_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206231006287.jpg
경기-화성-2022-00680,고양이,한국 고양이,고등어무늬,미상,미상,"가방에 유기된 고양이, 흰양말, 사람손 탐",2022-06-23,,정남면 만년로771,2022-06-23 ~ 2022-07-04 ,남양동물보호센터 ,경기도 화성시 남양읍 화성로 1483-27 (남양읍)   ,031-356-2281 ,경기도 화성시  ,반려가족팀 ,031-5189-6686, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206231006757_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206231006757.jpg
경기-화성-2022-00679,고양이,한국 고양이,삼색이,미상,미상,"가방에 유기된 고양이, 사람손 탐, 삼색이",2022-06-23,,정남면 만년로771,2022-06-23 ~ 2022-07-04 ,남양동물보호센터 ,경기도 화성시 남양읍 화성로 1483-27 (남양읍)   ,031-356-2281 ,경기도 화성시  ,반려가족팀 ,031-5189-6686, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206231006586_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206231006586.jpg
경기-의왕-2022-00074,고양이,한국 고양이,갈흑,암컷,아니오,"허피스,안질환,마름,탈수증상,1개월 추정",2022-06-23,,의왕지구대 부근,2022-06-23 ~ 2022-07-04 ,한국야생동물보호관리 ,경기도 안산시 상록구 장상동 75-6   ,031-296-0124 ,경기도 의왕시  ,의왕시청 ,031-345-2383, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206231606132_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206231606132.jpg
경기-의왕-2022-00073,고양이,한국 고양이,갈흑,암컷,아니오,"허피스,안질환,마름,탈수증상,1개월 추정",2022-06-23,,의왕지구대 부근,2022-06-23 ~ 2022-07-04 ,한국야생동물보호관리 ,경기도 안산시 상록구 장상동 75-6   ,031-296-0124 ,경기도 의왕시  ,의왕시청 ,031-345-2383, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206231606751_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206231606751.jpg
경기-시흥-2022-00343,고양이,한국 고양이,고등어무늬,수컷,아니오,몸집이 큰편이고 사람에게 호의적인 편,2022-06-23,,시흥대로 1074번길 29 진주아파트,2022-06-23 ~ 2022-07-04 ,시흥동물누리보호센터 ,경기도 시흥시 뒷방울길 218 (정왕동)   ,031-310-6943 ,경기도 시흥시  ,최아름 ,031-310-2247, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206231506187_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206231506187.jpg
경기-남양주-2022-00694,고양이,한국 고양이,흑백,수컷,아니오,어린 고양이,2022-06-23,,오남 진주아파트,2022-06-23 ~ 2022-07-04 ,남양주동물보호협회 ,"경기도 남양주시 금곡로 44 (금곡동, 성원빌딩)  1층 ",031-591-7270 ,경기도 남양주시  ,남양주시 ,031-590-3991, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206231306463[2]_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206231306463[2].jpg
경기-남양주-2022-00693,고양이,한국 고양이,흑갈줄무늬,수컷,아니오,어린 고양이,2022-06-23,,오남 진주아파트,2022-06-23 ~ 2022-07-04 ,남양주동물보호협회 ,"경기도 남양주시 금곡로 44 (금곡동, 성원빌딩)  1층 ",031-591-7270 ,경기도 남양주시  ,남양주시 ,031-590-3991, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206231306107_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/06/202206231306107.jpg
경기-고양-2022-00405,고양이,러시안 블루,푸른 회색,수컷,예,없음,2022-06-23,,풍동 1164부근,2022-06-23 ~ 2022-07-04 ,고양시동물보호센터 ,"경기도 고양시 덕양구 고양대로 1695 (원흥동, 고양시 농업기술센터)  고양시동물보호센터 ",031-962-3232 ,경기도 고양시  ,조재현(유기동물보호) ,031-8075-4657, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206230906647_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206230906647.jpg
경기-안산-2022-00587,고양이,한국 고양이,삼색줄무늬,암컷,아니오,한마리만 발견됨. 귓 속 염증. 2개월 추정,2022-06-23,,월피동 491-1번지 부근,2022-06-23 ~ 2022-07-05 ,스타캣츠 ,경기도 안산시 단원구 한양대학로 208 (고잔동)  2층 스타캣츠 ,031-410-3777 ,경기도 안산시  ,안산시 농업정책과 ,031-481-2352, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206231706288_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206231706288.jpg
